episode,step,force_max,force_tip,angle_bend,angle_bend_span,angle_centerline,dist_to_centerline,tip_index,inserted,arch_type
0,44,0.10004474172377753,0.10004474172377753,3.2728094652998583,16.35028027488161,41.316125673064505,7.614029679616581,61,135.76524075317366,ArchType.II
0,45,0.10392684388363084,0.0,3.2727673717967805,16.35101177510431,37.813709390009954,7.444002525377507,61,138.2232835388183,ArchType.II
0,46,0.13497404135084262,0.00023770033562237416,3.2726954659284853,16.356350787089802,37.01956983965099,7.174304168312878,61,140.59055567932103,ArchType.II
0,47,0.12528171294305862,0.0,3.2726704944572975,16.359468277355234,34.053367128489285,6.912162641228049,61,142.84622975158692,ArchType.II
0,48,0.0858034286877326,0.0006964117608490608,3.2726726797656505,16.361812397632164,32.38117335175107,5.865742066444166,61,145.028120101929,ArchType.II
0,49,0.07252281865734393,0.0004580591543246273,3.272681767851273,16.362657057538645,30.289816324735185,4.8294154684013675,61,147.15184553527854,ArchType.II
0,50,0.08367629217417205,0.000301001624074585,3.2726965219603175,16.363090924642172,28.011983475451895,4.001603240906579,61,149.2303641510013,ArchType.II
0,51,0.08329299361893451,0.0,3.272707766472061,16.363333178974244,27.929678116025247,3.4761786750687564,61,151.26062802124056,ArchType.II
0,52,0.11180140197817136,0.0023326990446308846,3.272714214332954,16.363389835787313,25.524521908169753,3.526802406798383,61,153.21794454956074,ArchType.II
0,53,0.13169274262007086,0.00011350847108643227,3.272656191236525,16.363132198925687,23.100588426824398,4.169205310073691,61,155.10008909606978,ArchType.II
0,54,0.12427198905546563,0.0,3.272459868623336,16.36214961640324,23.050892475388906,5.004272463180927,61,156.9297662811283,ArchType.II
0,55,0.0945660127839814,0.0,3.2720531132593185,16.360124196410155,20.562201269118816,5.847676701683473,61,158.64754377746624,ArchType.II
0,56,0.15228253507668452,0.0,3.271421060579531,16.356598720464312,18.87564464384251,6.23160802696252,61,160.2675066070558,ArchType.II
0,57,0.1985065207286434,0.0,3.270759089447686,16.35341090208766,20.154950677623017,6.324115671814152,61,161.80217982482947,ArchType.II
0,58,0.716214402670427,0.0,3.270272175353216,16.350917724625578,18.658355493781716,6.586515805343461,61,163.26382563781755,ArchType.II
0,59,0.4465052942516825,0.0,3.2700773525929003,16.352812329742612,19.001802636196807,6.412175467062922,61,164.6619518890385,ArchType.II
0,60,0.7510699913234992,0.0,3.2700776596633663,16.352034816177213,18.631995774899067,6.377413929737655,61,165.99645182800344,ArchType.II
0,61,0.8449594701419298,0.0,3.2702465972603467,16.352158215505124,20.627983192658878,6.360214120136538,61,167.26258815002495,ArchType.II
0,62,0.639141422633496,0.0,3.270466158958256,16.352859585663136,19.18379734023486,6.41775252335047,61,168.43045611572325,ArchType.II
0,63,0.6160636977027178,0.0,3.270666180652874,16.3536190403814,17.355868772640296,6.624115266192402,61,169.48330697631866,ArchType.II
0,64,0.7437411193438759,0.0,3.270829501891363,16.356414591850534,19.974118874601427,6.498904075669083,61,170.43395834350588,ArchType.II
0,65,1.8797584139486903,0.0,3.2711601565621655,16.35753156983681,19.72712180538216,6.351296518528625,61,171.32292001342773,ArchType.II
0,66,1.65396503203587,0.0,3.271624455562573,16.35905225847007,21.736408048820085,6.186171954157746,61,172.16047628784202,ArchType.II
0,67,1.166302767927894,0.0,3.271955536200165,16.360256698439446,23.09085427597843,6.229077204293905,61,172.89870727539073,ArchType.II
0,68,1.0770716875062012,0.0,3.2720880314456164,16.360681562892054,20.903948896892196,6.231720561614252,61,173.53936378479,ArchType.II
0,69,1.0570817214847035,0.0,3.2720911891611393,16.36060481322223,21.646927274489624,6.289424628470742,61,174.08786793518067,ArchType.II
0,70,1.0179117278351644,0.0,3.27205314882998,16.36031342697606,22.234415289548206,6.443261530279408,61,174.54983168029787,ArchType.II
0,71,0.9821832752072196,0.0,3.272030193483081,16.360156683486405,19.471708072599966,6.530071301894782,61,174.93273963928226,ArchType.II
0,72,0.9531829419466492,0.0,3.272043570870073,16.360213051699812,19.95638858849624,6.581591740908237,61,175.24970903015117,ArchType.II
0,73,0.7544877829003104,0.0,3.272100219183003,16.36048981027969,20.385556050941034,6.656661897838084,61,175.5137976531982,ArchType.II
0,74,1.0643934491688103,0.0,3.272194098663966,16.36216422251236,21.516400557698603,6.588053516195237,61,175.72968994140643,ArchType.II
0,75,0.915467571897437,0.0,3.2723133784542724,16.363637137052333,22.414964270795398,6.541043091220029,61,175.9218549194337,ArchType.II
0,76,0.7079191957453739,0.0,3.272431218605159,16.363465769007036,23.205798965604078,6.500285163559835,61,176.09597503662093,ArchType.II
0,77,0.7573332618102687,0.0,3.2725326307862264,16.363459605994276,23.75559279450161,6.473616867843894,61,176.262525436401,ArchType.II
0,78,0.9596314975202379,0.0,3.272606385070331,16.363524208476,24.2594305114424,6.450948820169061,61,176.42019389343216,ArchType.II
0,79,1.078557478639885,0.0,3.272654506272589,16.363532740840977,24.67825345739941,6.4285229980781695,61,176.57005798339827,ArchType.II
0,80,1.166911783069865,0.0,3.2726844381272393,16.363554197331364,25.02720385671514,6.391566454971372,61,176.71448132324184,ArchType.II
0,81,1.2489703051629077,0.0,3.272701945878884,16.363576439522213,25.361983598464306,6.354841473737047,61,176.85217837524408,ArchType.II
0,82,1.2755324297200064,0.0,3.272712206214546,16.36360501142159,25.659488952503633,6.324537816047292,61,176.9835172271729,ArchType.II
0,83,1.3102375601440588,0.0,3.272718039020629,16.363612355149854,22.59683717110633,6.2820968371124914,61,177.1091776580812,ArchType.II
0,84,1.35591927963951,0.0,3.2727215556914064,16.363615057183004,22.88441273272825,6.241083347701633,61,177.2278167266844,ArchType.II
0,85,1.3901716472800612,0.0,3.272723753801518,16.363626700958523,23.137590928022316,6.206046185810187,61,177.33994049072254,ArchType.II
0,86,1.5740402899313002,0.0,3.2727246429799486,16.36360322045135,23.365871082741005,6.17786700280468,61,177.44696238708462,ArchType.II
0,87,1.5128009539191103,0.0,3.2727250455342065,16.36362005444771,23.72698055199749,6.145816939502435,61,177.5511020202634,ArchType.II
0,88,1.5154584824669737,0.0,3.2727255493141127,16.36362727409323,24.102359042992784,6.110988739098314,61,177.65293292236322,ArchType.II
0,89,1.5408554571752928,0.0,3.2727260349969867,16.363630934432905,24.47724145749634,6.075113710253099,61,177.75232165527348,ArchType.II
0,90,1.5382334392222965,0.0,3.272726457311821,16.363637812107054,24.80911550129159,6.043935238847976,61,177.84903155517577,ArchType.II
0,91,1.5820225076044865,0.0,3.272726677658534,16.36363397649654,25.11664539115154,6.015250864816638,61,177.94169551086412,ArchType.II
0,92,1.1964070545666847,0.0,3.2727270461081943,16.36364958852884,25.38419826933395,5.986579375518072,61,178.02964431762666,ArchType.II
0,93,1.372194791302151,0.0,3.272727192006832,16.36365523396552,25.50611112939011,5.970516460664091,61,178.11226516723576,ArchType.II
0,94,1.6798623503600116,0.0,3.2727271057398535,16.363650148448013,25.568434247422704,5.964201057797064,61,178.1861435546868,ArchType.II
0,95,2.17668540836537,0.0,3.2727266840166576,16.363635339194065,25.636306413999804,5.956166193212179,61,178.25047583007762,ArchType.II
0,96,2.1297730593960686,0.0,3.2727264011606154,16.36362737915319,25.716158635913615,5.946229471075162,61,178.30797003173763,ArchType.II
0,97,2.133998851393974,0.0,3.2727263309744488,16.363629944304712,25.79731910835644,5.938143239814959,61,178.3598472442619,ArchType.II
0,98,2.0839055893369665,0.0,3.272726330985145,16.363629610337924,25.882889076251736,5.930012198469681,61,178.40637988281156,ArchType.II
0,99,1.801600522977107,0.0,3.2727263026121483,16.363621362646036,25.955890408692557,5.924300646836384,61,178.44812385559015,ArchType.II
0,100,2.058870726529269,0.0,3.2727265127334157,16.363631784749852,26.021078179504777,5.919665335463926,61,178.48521461486757,ArchType.II
0,101,2.054155147210987,0.0,3.272726607698788,16.363632381075373,26.07829044099474,5.91603839639907,61,178.51800413513098,ArchType.II
0,102,2.0442858840282576,0.0,3.272726694012801,16.36363327936362,26.126587931814864,5.913532103938845,61,178.54681367492606,ArchType.II
0,103,2.0396474236363606,0.0,3.2727267764819863,16.363638474830505,26.17732855636165,5.911884541381789,61,178.57193730163505,ArchType.II
0,104,2.0931842462251384,0.0,3.2727268256662376,16.363639731298555,26.207684864863435,5.91137513286912,61,178.59402558898876,ArchType.II
0,105,2.1016849746528563,0.0,3.2727269096175924,16.363643259683972,26.210254910189008,5.915007826305006,61,178.613068466186,ArchType.II
0,106,2.109597774229381,0.0,3.272726995638327,16.36364957804943,26.21330040652766,5.918020538321829,61,178.62867317199635,ArchType.II
0,107,1.6296493073997265,0.0,3.2727265649655854,16.363608789682562,26.22783315449468,5.920736954077675,61,178.641176071166,ArchType.II
0,108,2.008491759427325,0.0,3.272726729184491,16.363622930228434,26.232816147680996,5.922043745885933,61,178.65099812316782,ArchType.II
0,109,1.84023337802622,0.0,3.272726755181907,16.363621954656914,26.231225031462625,5.924277476363375,61,178.65854316711307,ArchType.II
0,110,1.8358427192646152,0.0,3.2727268374343694,16.363626248234244,26.230029691355725,5.925772890971761,61,178.66398341369518,ArchType.II
0,111,1.7264391051759684,0.0,3.272726911508583,16.363628599545972,26.23734081732793,5.924602618379023,61,178.66758372497435,ArchType.II
0,112,1.1081007840927668,0.0,3.27272691357295,16.363624795066336,26.290129048377864,5.921579941774147,61,178.6697635498034,ArchType.II
0,113,1.1222338783236003,0.0,3.2727270192272933,16.363633429213294,26.35305678186516,5.91926042389177,61,178.67182202148285,ArchType.II
0,114,1.126806966261413,0.0,3.2727270610094794,16.363633499594812,26.429630542762727,5.916020396332228,61,178.6742077941882,ArchType.II
0,115,1.2838121269206086,0.0,3.2727271266098312,16.36363496281809,26.482544213753023,5.913481287072798,61,178.6764440155015,ArchType.II
0,116,1.2906438423687303,0.0,3.272727220688022,16.363639557664325,26.510029024590526,5.912646626437761,61,178.67893351745437,ArchType.II
0,117,1.3293198985142085,0.0,3.272727245175182,16.363638401176186,26.523955477706377,5.912812157632051,61,178.68130720519866,ArchType.II
0,118,1.3237807386921883,0.0,3.27272727545086,16.363639476878035,26.527942666795273,5.913892647582243,61,178.68320857238643,ArchType.II
0,119,1.3369689930418136,0.0,3.2727272653964437,16.363637300633066,26.52472753058092,5.915647106762314,61,178.68440649413907,ArchType.II
0,120,1.3768636082725254,0.0,3.2727272470880115,16.363634669345423,26.51595535906361,5.918040222517693,61,178.68477810668816,ArchType.II
0,121,1.3998564251605758,0.0,3.272727268692389,16.363637005901982,26.51420184387642,5.91888347173752,61,178.6842629852285,ArchType.II
0,122,1.411179761839474,0.0,3.2727272648712984,16.363636803720457,26.510914441221953,5.9203306260561135,61,178.68269898986716,ArchType.II
0,123,1.4054589841452876,0.0,3.272727240464141,16.36363478158414,26.512704778219344,5.921968252370779,61,178.68005943298243,ArchType.II
0,124,1.3915652617094436,0.0,3.2727272236056804,16.36363508602173,26.518011703090053,5.924602759747152,61,178.6765286102288,ArchType.II
0,125,1.3713116420723988,0.0,3.272727160312158,16.363638572135706,26.53816895007737,5.927955762685936,61,178.6724182128899,ArchType.II
0,126,1.354993993274989,0.0,3.2727269428599595,16.36363723975022,26.572992325026384,5.933484722515098,61,178.6683178863516,ArchType.II
0,127,1.3460269725812593,0.0,3.272726952797604,16.36363788171106,26.577451380450228,5.940829948707466,61,178.6644663085927,ArchType.II
0,128,1.322935808258555,0.0,3.272727043316,16.363641471495164,26.552051720816475,5.950981361978925,61,178.66002307128815,ArchType.II
0,129,1.3012841668579957,0.0,3.272727090013691,16.363640917270168,26.504280014271515,5.963499341368572,61,178.65407273864633,ArchType.II
0,130,1.2740202196119408,0.0,3.272727099010018,16.363641047162567,26.44052853337904,5.9785996828620815,61,178.6459133758534,ArchType.II
0,131,1.2790944824374944,0.0,3.272726930627632,16.363624514900913,26.429005715571098,5.985476041971305,61,178.63507820129263,ArchType.II
0,132,1.3078682481529265,0.0,3.2727268739573065,16.363625211251804,26.472255775423346,5.987216354958361,61,178.62323191833337,ArchType.II
0,133,1.3834883971243805,0.0,3.2727267271918805,16.363628313121996,26.609836107587636,5.982330790241425,61,178.61171998596046,ArchType.II
0,134,1.3014521015697607,0.0,3.272727051795316,16.363657733400345,26.676376002880627,5.984267212080117,61,178.6008435211166,ArchType.II
0,135,1.2899979967533395,0.0,3.2727269929143246,16.36364165770135,26.576537101196823,5.992426825265255,61,178.58898414611667,ArchType.II
0,136,1.241906605022763,0.0,3.2727271012263692,16.363644240860573,26.4744858448832,6.001321210170878,61,178.5738507537826,ArchType.II
0,137,1.217716120782286,0.0,3.272727111510879,16.36364041404236,26.301261715385582,6.020820522700611,61,178.556170959471,ArchType.II
0,138,1.1627653143829468,0.0,3.272727144303979,16.36364558178477,26.09876024019015,6.044927379966115,61,178.53401066589208,ArchType.II
0,139,1.1091412632471702,0.0,3.272727037690607,16.363643517176403,25.853046269791683,6.075677547719232,61,178.50701991271796,ArchType.II
0,140,1.0204196604487692,0.0,3.2727268987502187,16.363647277148473,25.541132735876012,6.1166760561577656,61,178.47479939269817,ArchType.II
0,141,0.9687629071958452,0.0,3.2727265129239522,16.363638449530082,25.205368873626384,6.163333184085399,61,178.43652531432883,ArchType.II
0,142,0.9580770958193127,0.0,3.2727260367985034,16.363623410750098,24.91192293817061,6.205194948798871,61,178.39203855895778,ArchType.II
0,143,0.9429043893699226,0.0,3.272725747709745,16.36362324875221,24.677615677009946,6.238967304528613,61,178.34209645080347,ArchType.II
0,144,0.9838577132558048,0.0,3.2727254589126717,16.36361177155356,24.583333438370833,6.257184202250728,61,178.2881627807596,ArchType.II
0,145,1.0368292317103407,0.0,3.272725704618412,16.363624900560044,24.50039807259263,6.274460576162678,61,178.23248182678014,ArchType.II
0,146,1.151701504459815,0.0,3.272725975997532,16.363620234851943,24.386380067975402,6.293424454469171,61,178.1747580108622,ArchType.II
0,147,1.2504201126438608,0.0,3.2727264539161496,16.36364022296992,24.27993392485021,6.306169861427828,61,178.11422091674604,ArchType.II
0,148,1.2582866279102791,0.0,3.2727266274803712,16.363635562806117,24.12937520298433,6.3261569621423,61,178.05127992248327,ArchType.II
0,149,1.3052154675923224,0.0,3.2727264955660815,16.363608602393388,23.962472328010946,6.348146194531125,61,177.98474717712185,ArchType.II
0,150,1.2478808950811495,0.0,3.272726780743094,16.363637488393245,23.769974254652052,6.374829242731366,61,177.91470072936778,ArchType.II
0,151,1.2442621580393303,0.0,3.2727267435628606,16.363636054125763,23.56415393152462,6.402654925792307,61,177.84075990295167,ArchType.II
0,152,1.216195559251233,0.0,3.2727267693628317,16.363645586382912,23.340849240680168,6.4332492374901795,61,177.76276306152107,ArchType.II
0,153,1.2079254158257515,0.0,3.2727266978828076,16.363647028416995,23.102852312368768,6.465903865082582,61,177.68039347839107,ArchType.II
0,154,1.2205983931889104,0.0,3.272726502204327,16.363636324991983,22.853200091865205,6.499652217050762,61,177.59341096496337,ArchType.II
0,155,1.229190445120295,0.0,3.2727263193673237,16.36362839352003,22.599520341885864,6.533348037943934,61,177.5017999114964,ArchType.II
0,156,0.77651986783553,0.0,3.2727252005533933,16.36386149146423,22.406785476081343,6.571488774090952,61,177.40626930236567,ArchType.II
0,157,0.6346597616991735,0.0,3.272725324790005,16.36402833240592,21.925238544099034,6.6377728695188996,61,177.3082139434792,ArchType.II
0,158,0.6012402487330887,0.0,3.2727257717526657,16.364087123755183,21.45046455926233,6.692544644173834,61,177.20337741088656,ArchType.II
0,159,0.5719795793106565,0.0,3.2727259183167896,16.364106187054666,20.99604932777012,6.740685595290253,61,177.09171186828405,ArchType.II
0,160,0.5485831394489092,0.0,3.27272588622387,16.36410416907261,20.55414142276827,6.785936848605417,61,176.97406275939733,ArchType.II
0,161,0.311223920498504,0.0,3.2727258351643247,16.364987834392213,20.182050028266186,6.821943931821173,61,176.85114863586205,ArchType.II
0,162,0.2839627642638262,0.0,3.272726015015281,16.36581971184589,19.78206416134624,6.855024603390799,61,176.72436631774667,ArchType.II
0,163,0.2688999111198292,0.0,3.272726241225756,16.36616625699963,19.344878776352406,6.8933173310094835,61,176.5931392517067,ArchType.II
0,164,0.2502329777584427,0.0,3.272726535975966,16.36626829169193,18.877397994892295,6.934882424691231,61,176.4576426696757,ArchType.II
0,165,0.25216993165251933,0.0,3.272726825156469,16.366222705452433,18.37342712731658,6.979922638502115,61,176.3182708435035,ArchType.II
0,166,0.32734053089649706,0.0,3.272727001299487,16.366408741215654,17.827980073781283,7.029291963390042,61,176.1749049377421,ArchType.II
0,167,0.3190958574017374,0.0,3.2727269863290065,16.36823248753717,17.349266198849513,7.0628735701803365,61,176.02688632201932,ArchType.II
0,168,0.28342831350305836,0.0,3.272727248927635,16.368759180787393,16.791969760449,7.105352451270292,61,175.8768399505592,ArchType.II
0,169,0.28006934340125106,0.0,3.2727274702685385,16.36855030359022,16.177577372095115,7.153819543011685,61,175.723957138059,ArchType.II
0,170,0.28677199110215457,0.0,3.272727513143796,16.368104307761342,15.567701430347784,7.200281062659601,61,175.56771923827853,ArchType.II
0,171,0.2890595383677179,0.0,3.2727272041902427,16.36947197063356,15.08224255285013,7.223376755964592,61,175.40953918456762,ArchType.II
0,172,0.35835156248058875,0.0,3.272727120267086,16.370707783288577,14.662355171703743,7.237646820081535,61,175.25507727050496,ArchType.II
0,173,0.3701887545158968,0.0,3.2727268721591325,16.37153678685768,14.490802515630948,7.227204769068606,61,175.10890866088567,ArchType.II
0,174,0.365361658885498,0.0,3.2727266590108104,16.371868533133153,14.280813637537966,7.221679740825325,61,174.98242997741391,ArchType.II
0,175,0.361046555810127,0.0,3.2727256606590784,16.372013177650565,14.075155421977668,7.218111827981599,61,174.87560949706733,ArchType.II
0,176,0.35759123946813864,0.0,3.2727241053412164,16.372071106464418,13.8858194883845,7.216087645950012,61,174.78712542724338,ArchType.II
0,177,0.3544622461839195,0.0,3.2727226551988644,16.372088264347266,13.717522780496491,7.216662654606037,61,174.71506179809296,ArchType.II
0,178,0.35295302790044686,0.0,3.272721767418612,16.372087612251814,13.565320341610347,7.2185957058622705,61,174.6574971008272,ArchType.II
0,179,0.3497571494237273,0.0,3.2727213862155446,16.372067172480836,13.452970717637909,7.21994787812049,61,174.61165380859114,ArchType.II
0,180,0.3480693757762241,0.0,3.2727216988434393,16.37205420329098,13.354285881275139,7.223078722381681,61,174.57617387389854,ArchType.II
0,181,0.34660512039314256,0.0,3.272722269111809,16.372035146313078,13.274644126579172,7.224627338953942,61,174.54887142944074,ArchType.II
0,182,0.3443461698971049,0.0,3.272723175556272,16.372034452882097,13.217274134993627,7.2267048636396165,61,174.5282987976048,ArchType.II
0,183,0.34633220750318805,0.0,3.2727244103741313,16.37207959488136,13.169731663814826,7.2288084971567335,61,174.51360650634473,ArchType.II
0,184,0.3447102281027483,0.0,3.2727251298906364,16.372195278262424,13.152969140536811,7.228624932553959,61,174.50331112670614,ArchType.II
0,185,0.3440193601824428,0.0,3.2727257283534654,16.372230767731182,13.148148846917374,7.228443888401748,61,174.49698062133535,ArchType.II
0,186,0.3183750891646623,0.0,3.2727260585963225,16.372354491596283,13.154863424779375,7.227261391875348,61,174.49409986877208,ArchType.II
0,187,0.2942730226109327,0.0,3.272726386837176,16.372655792776783,13.171366222247109,7.224362780230555,61,174.49437127685292,ArchType.II
0,188,0.27311404617547397,0.0,3.272726538854292,16.373294936006943,13.21294245766182,7.217712249358638,61,174.4976765136696,ArchType.II
0,189,0.2924779185855546,0.0,3.272726623717221,16.37408422107754,13.273417614411889,7.209444545152664,61,174.5042300872783,ArchType.II
0,190,0.31091646637337295,0.0,3.2727267110603524,16.375088271945994,13.361581876701226,7.199060925432817,61,174.5139625091535,ArchType.II
0,191,0.3509078506013803,0.0,3.2727266918499334,16.37636770653073,13.472499151079223,7.185515796588388,61,174.5271200103743,ArchType.II
0,192,0.3798970650289112,0.0,3.2727265689051217,16.377698722326816,13.577005710647628,7.1711482444795145,61,174.5432886810283,ArchType.II
0,193,0.4033053261979996,0.0,3.2727266584763055,16.378892859050033,13.689321451216472,7.158040054227716,61,174.5606764221169,ArchType.II
0,194,0.42802199051305206,0.0,3.272726817130985,16.379947717662525,13.803599719673683,7.146338929254447,61,174.57890910339137,ArchType.II
0,195,0.45245342627788837,0.0,3.272726935494668,16.38094692976004,13.915663421624279,7.134970059919202,61,174.59761158752207,ArchType.II
0,196,0.47458884913096167,0.0,3.2727270301269793,16.381874044387132,14.023586818098206,7.124182802531628,61,174.61628688049058,ArchType.II
0,197,0.49605766852779026,0.0,3.2727270849895462,16.382686788797862,14.123393989187285,7.114144392692964,61,174.634507476804,ArchType.II
0,198,0.5082386754018562,0.0,3.2727271647467537,16.38341221342358,14.217668519671859,7.1051653169868265,61,174.65181414794648,ArchType.II
0,199,0.544031849152435,0.0,3.2727270993454067,16.384114083660755,14.302709254754001,7.096095251306557,61,174.66845010375704,ArchType.II
1,0,0.0,0.0,2.054138056816013,6.380191114616883,9.105586046419527,0.7250383907115819,61,4.656277008056638,ArchType.V
1,1,0.0,0.0,2.3533437941016433,10.391422057791653,20.825288345478597,1.0109608949252233,61,8.420303253173822,ArchType.V
1,2,0.0,0.0,2.65973180514673,12.598135242713461,31.19974285430521,2.2510157678873433,61,10.686071289062491,ArchType.V
1,3,0.0,0.0,2.8973400789376234,14.051198259591352,40.34327328844595,3.6715456499393766,61,12.725761932373024,ArchType.V
1,4,1.1283488218403743,1.1283488218403743,3.041854044261538,14.890271637899183,49.77815065391506,5.426667203084946,61,15.65162966918942,ArchType.V
