wall_time,episode,steps,end_reason,success,ep_return,ep_cost,ep_penalty,reward_penalty_weight,force_mean,force_max,force_p95,steps_over_threshold,hinge_cost_shadow,excess_mean,excess_max,clamp_steps,inserted_final,path_length_at_reset,cost_fn,seed,arch_type,arch_seed,train_pool,env_instance
1784894179.901276,0,200,steve_truncation,0,-0.8051204789122997,0.0,0.0,0.0,1.136867290600535,8.451394817668204,2.896875545139461,135,80.78653453162804,0.4039326726581402,4.15,0,200.04693025970553,308.83498767668135,ZeroCost,100,ArchType.II,481851,1,1
1784894190.6827736,1,200,steve_truncation,0,-0.997789359515591,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.287301895141578,194.01515040754964,ZeroCost,100,ArchType.V,997949,1,1
1784894226.9721255,2,200,steve_truncation,0,-0.8391716404318791,0.0,0.0,0.0,0.7450458463759958,4.394066065795232,1.763375022861577,71,45.94820043592111,0.22974100217960555,3.544066065795232,0,166.76965996551746,339.5274055293794,ZeroCost,100,ArchType.II,739785,1,1
1784894239.7458,3,200,steve_truncation,0,-0.9606610953287528,0.0,0.0,0.0,0.004739553615083364,0.9479107230166729,0.0,1,0.09791072301667292,0.0004895536150833646,0.09791072301667292,0,41.977515624999256,195.9944925614702,ZeroCost,100,ArchType.V,767515,1,1
1784894282.5363543,4,200,steve_truncation,0,-0.8032360215275566,0.0,0.0,0.0,1.5756162983736897,28.622649269161183,3.168228729472008,142,128.13656248315712,0.6406828124157856,4.15,0,212.23695910644034,259.4838637051246,ZeroCost,100,ArchType.IV,454573,1,1
1784894315.5765226,5,200,steve_truncation,0,-0.838833909278717,0.0,0.0,0.0,1.4399108896949446,13.286466484142702,3.6001454868866376,110,119.53244681688896,0.5976622340844449,4.15,0,178.90433969116344,291.57934461054623,ZeroCost,100,ArchType.I,558788,1,1
1784894347.1694615,6,200,steve_truncation,0,-0.8408770954781504,0.0,0.0,0.0,0.9466580690949516,2.293681353117411,1.9487527727377227,96,60.220826285572414,0.3011041314278621,1.443681353117411,0,173.31619232178045,329.9736133844859,ZeroCost,100,ArchType.I,84048,1,1
1784894360.738529,7,200,steve_truncation,0,-0.9766140423228347,0.0,0.0,0.0,0.6939234597237578,4.9229269083254925,2.2299766687082503,25,31.636464836827763,0.1581823241841388,4.072926908325493,0,31.418054412841702,215.76641821383583,ZeroCost,100,ArchType.V,276213,1,1
1784894391.5318372,8,200,steve_truncation,0,-0.8240112673486936,0.0,0.0,0.0,2.0180433252310674,7.9400451957947205,6.917852877455756,122,230.68354870016796,1.1534177435008397,4.15,0,206.6796258697486,233.83930460609577,ZeroCost,100,ArchType.I,690819,1,1
1784894427.8450024,9,200,steve_truncation,0,-0.8192962081098519,0.0,0.0,0.0,2.808689087677629,24.281452456794753,9.914768360621355,146,286.5157671985336,1.4325788359926679,4.15,0,186.12322287750544,331.7499979916977,ZeroCost,100,ArchType.II,351641,1,1
1784894461.5003939,10,200,steve_truncation,0,-0.8342314100431304,0.0,0.0,0.0,1.0595798692305756,2.690465879591931,2.019332775661569,150,67.80925552566414,0.33904627762832074,1.8404658795919309,0,178.46154621887098,293.1246535554307,ZeroCost,100,ArchType.II,324436,1,1
1784894503.9178624,11,200,steve_truncation,0,-0.8131398252276048,0.0,0.0,0.0,1.1833865757393751,3.174270675901804,1.9497010088482063,159,79.20316317521295,0.39601581587606477,2.3242706759018037,0,195.65261086273225,292.8754885308546,ZeroCost,100,ArchType.II,187130,1,1
1784894535.506238,12,200,steve_truncation,0,-0.8464700409299126,0.0,0.0,0.0,0.25316025265208486,4.071464342583587,0.6111394721331467,3,3.7246908615246572,0.018623454307623286,3.221464342583587,0,157.89103856658517,332.6982758153575,ZeroCost,100,ArchType.II,197757,1,1
1784894549.598563,13,200,steve_truncation,0,-0.9132465759364313,0.0,0.0,0.0,0.43199432746875066,2.7070977025317418,0.667424303166223,2,2.467500122871314,0.012337500614356569,1.8570977025317417,0,94.54920603942946,244.22910990798002,ZeroCost,100,ArchType.IV,388039,1,1
1784894591.04119,14,200,steve_truncation,0,-0.8008974617873119,0.0,0.0,0.0,1.5259639406794236,18.63196768765829,4.60670610873711,159,123.44438231651094,0.6172219115825547,4.15,0,218.3692366256686,270.9332648566851,ZeroCost,100,ArchType.V,875424,1,1
1784894620.1888888,15,200,steve_truncation,0,-0.8432748383048753,0.0,0.0,0.0,0.6302175693901745,1.7594593097305313,1.2872037172538018,64,17.99010792161055,0.08995053960805276,0.9094593097305314,0,166.772214172365,335.51684808114544,ZeroCost,100,ArchType.II,422647,1,1
1784894662.180434,16,200,steve_truncation,0,-0.8740261748344151,0.0,0.0,0.0,1.9368749475926534,29.515747737122553,5.170100294071707,154,152.83564122883766,0.7641782061441883,4.15,0,192.99060918426804,283.3703526007323,ZeroCost,100,ArchType.V,582379,1,1
1784894674.7931385,17,200,steve_truncation,0,-0.968668915712289,0.0,0.0,0.0,0.019487724485559448,2.2518970779215337,0.0,2,2.0528486371305177,0.010264243185652588,1.4018970779215336,0,37.31955877685618,224.8595094877931,ZeroCost,100,ArchType.IV,944927,1,1
1784894791.2203126,18,174,steve_truncation,0,-0.7616164293299972,0.0,0.0,0.0,69.1475230697223,525.3578077455016,130.69828145292934,137,522.2124494952072,3.0012209741103866,4.15,90,386.6332586898791,266.4419713675355,ZeroCost,100,ArchType.V,168215,1,1
1784894805.2117734,19,200,steve_truncation,0,-0.9251711401156375,0.0,0.0,0.0,0.3845357809743323,0.5751438148227922,0.47797521632077616,0,0.0,0.0,0.0,0,81.11635049438512,225.2243332902843,ZeroCost,100,ArchType.I,189423,1,1
1784894837.9942155,20,200,steve_truncation,0,-0.8250441496100852,0.0,0.0,0.0,4.818021253564808,19.178421401845995,9.624190378718033,160,479.3009130981195,2.3965045654905976,4.15,0,197.9983916625995,292.26094501665483,ZeroCost,100,ArchType.I,632042,1,1
1784894875.3958805,21,200,steve_truncation,0,-0.8274191334807823,0.0,0.0,0.0,2.6282226679683016,10.430993294672591,6.584870354869088,165,336.77367571038127,1.6838683785519064,4.15,0,206.39289682770072,316.83015211810357,ZeroCost,100,ArchType.V,154775,1,1
1784894902.3290293,22,200,steve_truncation,0,-0.8390634332011145,0.0,0.0,0.0,0.687369418693514,1.8661996990443108,1.1772560817327369,77,17.446071227569533,0.08723035613784766,1.0161996990443107,0,171.8855718765226,321.8698378120227,ZeroCost,100,ArchType.II,201999,1,1
1784894914.0929542,23,200,steve_truncation,0,-0.9999000012084619,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.1,284.1689509581481,ZeroCost,100,ArchType.II,882036,1,1
1784894940.6068935,24,200,steve_truncation,0,-0.8306670891679935,0.0,0.0,0.0,1.053328402084749,9.260840819202818,2.555529225195275,114,63.029740014280556,0.3151487000714028,4.15,0,176.12883933258104,301.75306469594784,ZeroCost,100,ArchType.I,958165,1,1
1784894975.208559,25,200,steve_truncation,0,-0.8152767447789723,0.0,0.0,0.0,2.647121084241557,22.868770754168636,11.21370220502362,121,230.96141145932273,1.1548070572966136,4.15,0,199.53421043395474,308.7095571697427,ZeroCost,100,ArchType.II,469964,1,1
1784894993.7239408,26,200,steve_truncation,0,-0.9378781018266272,0.0,0.0,0.0,0.21294908670632423,0.393721468567654,0.3424785358627515,0,0.0,0.0,0.0,0,65.71971120452781,207.68613652171143,ZeroCost,100,ArchType.V,132766,1,1
1784895031.4532776,27,200,steve_truncation,0,-0.8281877743366463,0.0,0.0,0.0,0.9140176459293504,3.2716508088274994,2.4778863212591613,79,72.97237747973476,0.3648618873986738,2.4216508088274993,0,189.50297808074845,313.04899749926744,ZeroCost,100,ArchType.I,638688,1,1
1784895062.9520977,28,200,steve_truncation,0,-0.8391570397578377,0.0,0.0,0.0,0.46878730499571175,3.457923970803394,1.1463062065209928,24,10.714888002548236,0.05357444001274118,2.607923970803394,0,168.9371684570354,289.1917330333786,ZeroCost,100,ArchType.II,752148,1,1
1784895098.8919466,29,200,steve_truncation,0,-0.8073578412357633,0.0,0.0,0.0,1.7943641360828486,13.731515771322183,6.9458162711347935,106,165.48457087836252,0.8274228543918126,4.15,0,226.4259434661873,246.49118032074648,ZeroCost,100,ArchType.IV,723267,1,1
1784895112.3832517,30,200,steve_truncation,0,-0.9511553003063282,0.0,0.0,0.0,0.7044249027249421,1.0437108722400859,1.0264638591221653,67,7.002277811625939,0.0350113890581297,0.19371087224008587,0,56.15580177307149,283.0679318273497,ZeroCost,100,ArchType.IV,553837,1,1
