wall_time,episode,steps,end_reason,success,ep_return,ep_cost,force_mean,force_max,force_p95,steps_over_threshold,hinge_cost_shadow,excess_mean,excess_max,clamp_steps,inserted_final,path_length_at_reset,cost_fn,seed,arch_type,arch_seed,train_pool,env_instance
1784762739.3292933,33,200,steve_truncation,0,-0.8037285038322901,0.0,1.9292966207629374,60.846266603391946,4.5109590807418485,100,101.2935964281533,0.5064679821407665,4.15,0,212.94742237853856,206.0081866889506,ZeroCost,100,ArchType.V,798493,1,1
1784762759.1781497,34,200,steve_truncation,0,-0.7749805533819266,0.0,3.9442531007196067,191.90919757119613,11.928915382240081,159,258.5325842448775,1.2926629212243876,4.15,0,250.40345085907077,254.1207318654581,ZeroCost,100,ArchType.I,853351,1,1
1784762780.626648,35,200,steve_truncation,0,-0.8068630562195434,0.0,1.4419480237119056,4.492577683171613,2.9919717568243795,128,169.2323280108459,0.8461616400542294,3.6425776831716132,0,217.8308533782958,299.62574688774095,ZeroCost,100,ArchType.I,933712,1,1
1784762800.4996438,36,200,steve_truncation,0,-0.8111888366875286,0.0,2.545880701937749,31.226974168434655,5.913453520181387,167,280.07120407527896,1.4003560203763947,4.15,0,192.11049244689661,293.6902017093032,ZeroCost,100,ArchType.IV,683155,1,1
1784762824.3701043,37,200,steve_truncation,0,-0.9097699887591407,0.0,1.666702568406049,14.32294066288272,4.602124991460069,139,165.32908477753517,0.8266454238876758,4.15,0,212.76622802734144,248.01676825051908,ZeroCost,100,ArchType.V,264800,1,1
1784762842.5106678,38,200,steve_truncation,0,-0.7971659293650647,0.0,1.2710049233459184,6.724739046124022,3.9737821345919704,146,106.82838762681129,0.5341419381340564,4.15,0,215.46369680023076,293.09292623372187,ZeroCost,100,ArchType.II,888535,1,1
1784762863.0365021,39,200,steve_truncation,0,-0.8364084488844894,0.0,2.510492661238911,7.663069225515023,6.5554687601334525,157,309.77417397024146,1.5488708698512073,4.15,0,193.79435350036695,220.6691002626651,ZeroCost,100,ArchType.V,804214,1,1
1784762878.1987495,40,200,steve_truncation,0,-0.8287927049824351,0.0,0.8058208667409513,2.5102032420842386,1.1988851506922287,136,20.966359845829793,0.10483179922914897,1.6602032420842385,0,185.758094161989,214.64815080820833,ZeroCost,100,ArchType.V,945480,1,1
1784762936.1163702,41,200,steve_truncation,0,-0.8224656758841603,0.0,44.99505243690348,802.4128795661419,121.51686389226103,170,633.0491346482102,3.165245673241051,4.15,90,384.3364597473168,236.6569313546872,ZeroCost,100,ArchType.IV,154339,1,1
1784762953.7829947,42,200,steve_truncation,0,-0.8410879752236391,0.0,0.5647314299199145,4.312871340243111,1.781074718201463,20,25.64571794340443,0.12822858971702217,3.4628713402431113,0,166.62806677245666,199.86368055403034,ZeroCost,100,ArchType.I,708812,1,1
1784762982.4917092,43,200,steve_truncation,0,-0.7567236755782433,0.0,2.380172721942031,14.960525286547378,6.126969521077631,165,278.16261272531847,1.3908130636265923,4.15,0,279.4907390594498,306.9758826798137,ZeroCost,100,ArchType.IV,172706,1,1
1784762994.4715528,44,200,steve_truncation,0,-0.8424756561933032,0.0,0.6658215568891983,4.1724739372730975,1.5754172815757201,44,21.476790677809337,0.10738395338904669,3.3224739372730974,0,163.0523811187764,307.77639048764485,ZeroCost,100,ArchType.I,790498,1,1
1784763012.5677676,45,200,steve_truncation,0,-0.8101975568574853,0.0,1.3854059541096209,10.95972178347327,3.2228425424406906,102,126.77423870510054,0.6338711935255027,4.15,0,196.33010459899808,286.01183499463536,ZeroCost,100,ArchType.IV,740486,1,1
1784763034.5258744,46,200,steve_truncation,0,-0.7500632891280089,0.0,3.4745823392269073,34.11396635023485,10.18084214784376,160,337.5285283836269,1.6876426419181345,4.15,0,244.49107103729247,269.66852430277686,ZeroCost,100,ArchType.I,752672,1,1
1784763052.404932,47,200,steve_truncation,0,-0.7930443541032891,0.0,1.350533837985036,4.982567234546932,3.1864777021154054,141,118.0694776713062,0.590347388356531,4.132567234546932,0,215.89871133423063,230.84291587046587,ZeroCost,100,ArchType.I,820065,1,1
1784763072.414884,48,200,steve_truncation,0,-0.7533063598974434,0.0,1.7327335730231141,7.102727473525688,4.304344754221851,149,199.32578697655828,0.9966289348827914,4.15,0,229.38540412139923,304.897079007273,ZeroCost,100,ArchType.II,928956,1,1
1784763195.570917,49,200,steve_truncation,0,-0.8263214399146747,0.0,183.08424460657872,7548.216347274947,441.34758850108136,166,611.1038518252758,3.055519259126379,4.15,60,384.00883242798596,243.55631162112832,ZeroCost,100,ArchType.IV,549996,1,1
1784763212.771861,50,200,steve_truncation,0,-0.8308509150627102,0.0,1.0670506900058898,2.62396966470399,2.273058337448133,107,79.82856588910249,0.39914282944551244,1.7739696647039898,0,173.7981501312257,273.49192930791554,ZeroCost,100,ArchType.II,682446,1,1
1784763226.5318651,51,200,steve_truncation,0,-0.7945556947872625,0.0,1.5653192446920616,9.831249027948648,3.5167137423948236,158,163.72671900240232,0.8186335950120116,4.15,0,218.76505056762576,285.7693861623204,ZeroCost,100,ArchType.IV,349953,1,1
1784763250.8195777,52,200,steve_truncation,0,-0.921221722077903,0.0,1.7776712412267512,10.814357656580013,5.62537666174124,136,186.59891535844022,0.9329945767922011,4.15,0,251.24819869232016,240.85782283801748,ZeroCost,100,ArchType.V,13136,1,1
1784763267.8738728,53,200,steve_truncation,0,-0.8082968536401491,0.0,1.5857187713580714,4.069345990744766,2.7337785197113726,158,164.63152118879404,0.8231576059439702,3.2193459907447664,0,206.2603265686012,289.575750077454,ZeroCost,100,ArchType.I,498616,1,1
1784763296.789625,54,200,steve_truncation,0,-0.7528314281223317,0.0,3.233530396321304,38.033573941605106,9.129839014188427,168,322.0610812303823,1.6103054061519115,4.15,0,262.47586534119455,288.36644833819383,ZeroCost,100,ArchType.II,861999,1,1
1784763325.6554036,55,200,steve_truncation,0,-0.7441830878646639,0.0,2.6469971120313738,13.538460644564315,6.785491779344756,160,323.40156797117254,1.6170078398558627,4.15,0,255.78126930236272,322.76114365485006,ZeroCost,100,ArchType.I,755087,1,1
1784763351.1335511,56,200,steve_truncation,0,-0.7536348167885892,0.0,1.9339652483165168,30.548122218326732,5.153414419453053,123,195.23305823487738,0.9761652911743869,4.15,0,227.73018115234277,279.844091750229,ZeroCost,100,ArchType.II,46078,1,1
1784763369.209237,57,200,steve_truncation,0,-0.8221453086717989,0.0,1.6899408929037703,13.12701240682789,2.973603194290739,159,175.4528672738234,0.8772643363691169,4.15,0,206.69970150756686,247.85750743431592,ZeroCost,100,ArchType.V,760067,1,1
1784763386.0385633,58,200,steve_truncation,0,-0.7960888303446296,0.0,1.330087131898547,3.878276042513384,2.585725487315547,153,115.71613625570258,0.5785806812785129,3.028276042513384,0,195.82324925231816,258.1079698873037,ZeroCost,100,ArchType.I,420070,1,1
1784763405.3945675,59,200,steve_truncation,0,-0.7933440550084032,0.0,1.8109724929639386,4.628675091759602,4.3176202169651114,129,240.18447114543105,1.2009223557271553,3.778675091759602,0,231.87305329894542,334.06959000153125,ZeroCost,100,ArchType.II,648528,1,1
1784763429.9365695,60,200,steve_truncation,0,-0.7966109436847252,0.0,1.0447769709594015,4.57408327389316,2.6838495608936777,88,76.35579532670202,0.3817789766335101,3.7240832738931595,0,207.2340350341786,249.0768767498455,ZeroCost,100,ArchType.V,980154,1,1
1784763448.380414,61,200,steve_truncation,0,-0.853568871454028,0.0,1.1889022616609766,15.323766256133144,3.024522894083151,118,79.56347378378744,0.3978173689189372,4.15,0,206.8452145080578,212.19629780981097,ZeroCost,100,ArchType.I,734879,1,1
1784763484.5345247,62,200,steve_truncation,0,-0.8925222620507951,0.0,25.28867301249694,187.7614602375989,134.19945236572497,150,392.04112415144755,1.9602056207572378,4.15,0,308.03288902282617,316.89598224554254,ZeroCost,100,ArchType.V,168954,1,1
1784763493.9585545,63,200,steve_truncation,0,-0.8684629187022409,0.0,0.35537014695840946,5.865830742473902,1.5021385837233596,15,26.41793672000278,0.13208968360001389,4.15,0,138.07483691406193,342.68224790219733,ZeroCost,100,ArchType.I,837555,1,1
1784763515.957837,64,200,steve_truncation,0,-0.8595657472655556,0.0,1.4663388883039243,3.4928260331052257,2.587221808160981,159,142.9483922145732,0.714741961072866,2.6428260331052256,0,212.19638687133698,218.02669923263306,ZeroCost,100,ArchType.V,915278,1,1
1784763542.600439,65,200,steve_truncation,0,-0.7965001240794571,0.0,2.370770770811942,6.791924861916369,5.291709111173284,148,318.7659142502963,1.5938295712514816,4.15,0,228.05103686523324,303.5422042674957,ZeroCost,100,ArchType.I,207746,1,1
1784763571.0547755,66,200,steve_truncation,0,-0.7614806520285442,0.0,34.650713481122445,399.0105742136696,334.79484809836146,146,373.3557535618919,1.8667787678094596,4.15,0,305.3238788604729,338.18215963514484,ZeroCost,100,ArchType.II,165119,1,1
1784763588.5255852,67,200,steve_truncation,0,-0.8075363625716023,0.0,0.9798088569802317,5.920568550965404,2.841596025433024,78,68.83154442281148,0.3441577221140574,4.15,0,191.80126800536817,217.3002348710247,ZeroCost,100,ArchType.I,40949,1,1
1784763608.5159094,68,200,steve_truncation,0,-0.7712005723647272,0.0,1.4686215633341728,5.3122820800520705,3.5585152515955487,154,150.87140652560137,0.7543570326280069,4.15,0,239.97690180969,274.15909177596575,ZeroCost,100,ArchType.II,222011,1,1
1784763629.1251771,69,200,steve_truncation,0,-0.7501755961437709,0.0,1.6452918488531307,5.844949525528055,4.09241885767755,133,186.2390224348992,0.931195112174496,4.15,0,246.4955158920248,283.27066240115107,ZeroCost,100,ArchType.I,128986,1,1
1784763646.5672755,70,200,steve_truncation,0,-0.7782975208345148,0.0,1.8402870731090348,5.407842374396093,3.877830524146695,160,219.23835618863822,1.0961917809431911,4.15,0,228.59719804382178,276.3575750036806,ZeroCost,100,ArchType.IV,70046,1,1
1784763672.080221,71,200,steve_truncation,0,-0.8177324560609385,0.0,2.809088720767729,5.710648542375131,5.467012207286734,159,404.368939412728,2.0218446970636403,4.15,0,200.29732989501932,220.31906613062148,ZeroCost,100,ArchType.V,38647,1,1
1784763694.5477886,72,200,steve_truncation,0,-0.7585771671179011,0.0,2.1799094445828366,10.379152921812913,6.43785117864562,147,244.9075373391444,1.224537686695722,4.15,0,251.7084038238491,274.77357903688414,ZeroCost,100,ArchType.V,497157,1,1
1784763715.1440437,73,200,steve_truncation,0,-0.7936628503536033,0.0,2.8477377047044445,10.6147368824609,6.258998332134215,152,371.71375146882815,1.8585687573441407,4.15,0,199.87849838256415,245.1194257999612,ZeroCost,100,ArchType.V,360360,1,1
1784763733.7450035,74,200,steve_truncation,0,-0.8055760036590336,0.0,1.4600967497431026,7.6266241358989575,2.793875244635261,152,133.2488575429488,0.666244287714744,4.15,0,199.7555057067869,263.07383764956035,ZeroCost,100,ArchType.V,549054,1,1
1784763751.5608728,75,200,steve_truncation,0,-0.7556756978899619,0.0,2.0403639352250424,19.266511813911517,5.895309626284315,145,215.9208890315516,1.079604445157758,4.15,0,232.9518676910419,272.1119474500041,ZeroCost,100,ArchType.II,635921,1,1
1784763763.3450394,76,200,steve_truncation,0,-0.8559625443210557,0.0,0.081364243517691,2.088577408766546,0.15842709619381248,3,1.957805791242823,0.009789028956214115,1.2385774087665458,0,150.3075737609859,205.0111325575676,ZeroCost,100,ArchType.IV,438058,1,1
1784763784.374239,77,200,steve_truncation,0,-0.7911912718722539,0.0,1.7198032500420926,6.858565620804595,4.0951999947708595,134,203.42652819805892,1.0171326409902945,4.15,0,197.51032994079821,261.554745583801,ZeroCost,100,ArchType.II,866587,1,1
1784763808.3421164,78,200,steve_truncation,0,-0.7993420668291376,0.0,2.6451136888262505,9.132286897886383,6.353785706655284,151,357.3501775855863,1.7867508879279317,4.15,0,225.47889543151922,316.26753229834577,ZeroCost,100,ArchType.II,868597,1,1
1784763834.0393577,79,200,steve_truncation,0,-0.8418328909042493,0.0,1.7030218833031279,4.267581710853454,3.081818173594494,160,192.1908678617719,0.9609543393088594,3.417581710853454,0,217.6861873321541,280.81681061412723,ZeroCost,100,ArchType.V,81175,1,1
1784763851.3217177,80,200,steve_truncation,0,-0.799144889669459,0.0,1.3491968578430842,5.204400843400948,2.522501916108562,172,112.57432735676336,0.5628716367838168,4.15,0,203.98742387389967,277.4108385798276,ZeroCost,100,ArchType.IV,420254,1,1
1784763874.0739686,81,200,steve_truncation,0,-0.8238825044307524,0.0,6.3151318796428235,48.24048251935268,31.973161426859015,160,330.35415775066406,1.6517707887533204,4.15,0,229.6829909973167,272.72990583274634,ZeroCost,100,ArchType.IV,882605,1,1
1784763901.3537316,82,200,steve_truncation,0,-0.7725189434049412,0.0,6.6687467052826355,123.59891133945285,29.40549306545311,132,291.1055292386466,1.4555276461932332,4.15,0,225.4291806716908,272.8340914450371,ZeroCost,100,ArchType.I,199732,1,1
1784763922.375752,83,200,steve_truncation,0,-0.7912586257689047,0.0,1.7442080224123089,5.352195314308815,4.007051602079041,143,213.7406111660016,1.068703055830008,4.15,0,236.45973808288474,335.4771674292729,ZeroCost,100,ArchType.II,49650,1,1
1784763945.1096237,84,200,steve_truncation,0,-0.8264305065562594,0.0,2.5941994407564777,54.20598205861917,6.204514904703885,138,203.7095337604972,1.0185476688024862,4.15,0,238.98283975219965,224.06310019157064,ZeroCost,100,ArchType.V,284592,1,1
1784763970.8448303,85,200,steve_truncation,0,-0.8039209368350141,0.0,3.3705709084904525,37.77904706945681,10.258173105301024,130,301.2266546221491,1.5061332731107455,4.15,0,252.74016088867643,271.231831463142,ZeroCost,100,ArchType.I,284452,1,1
1784763990.2286875,86,200,steve_truncation,0,-0.8437660632524708,0.0,0.3087522450963425,1.6045593842920471,0.4401826101584638,1,0.7545593842920472,0.003772796921460236,0.7545593842920472,0,163.22974201965476,232.75055872379286,ZeroCost,100,ArchType.IV,39581,1,1
1784764012.1637626,87,200,steve_truncation,0,-0.8232627248492779,0.0,1.889271788045542,10.609442364255063,5.105957571290491,151,224.50960034526716,1.1225480017263358,4.15,0,222.8584353027371,274.93772214799674,ZeroCost,100,ArchType.I,862620,1,1
1784764042.8383112,88,200,steve_truncation,0,-0.7698070245788164,0.0,3.6069145774754827,60.49357686155194,11.160950976990877,140,304.97730421109634,1.5248865210554816,4.15,0,257.9859617080623,279.58184184574435,ZeroCost,100,ArchType.IV,243247,1,1
1784764057.8787422,89,200,steve_truncation,0,-0.8557115766706745,0.0,1.3154916443414977,8.136076303372906,3.1009780749453935,142,107.84306175176758,0.5392153087588379,4.15,0,205.54730732727276,228.19031184321835,ZeroCost,100,ArchType.V,10214,1,1
1784764077.7726948,90,200,steve_truncation,0,-0.8243219290037511,0.0,1.8000450747966994,16.91144529267981,4.939289409940989,132,185.01206711832532,0.9250603355916266,4.15,0,229.97740632629683,253.87439687472593,ZeroCost,100,ArchType.I,230341,1,1
1784764091.0090744,91,200,steve_truncation,0,-0.8487265528784197,0.0,0.2711892638870339,1.2469217335248053,0.4778680764035963,2,0.5063660455491399,0.0025318302277456996,0.3969217335248053,0,155.15413052368064,200.0175877465805,ZeroCost,100,ArchType.IV,675380,1,1
1784764115.8371441,92,200,steve_truncation,0,-0.7644335333659648,0.0,7.952261027176755,85.52750897743503,26.475786383278574,166,466.0852968493838,2.330426484246919,4.15,0,255.82840921020403,255.912469212771,ZeroCost,100,ArchType.I,894783,1,1
1784764133.8572943,93,200,steve_truncation,0,-0.7972791749580146,0.0,1.097694829009083,3.4308703305542063,2.661793238056667,109,103.59048665719183,0.5179524332859592,2.5808703305542062,0,225.0858013610815,312.72440034122167,ZeroCost,100,ArchType.I,860935,1,1
1784764158.5581381,94,200,steve_truncation,0,-0.7692084770270635,0.0,3.3360469321007598,52.98442073143421,14.958816123451344,145,239.25068365934578,1.1962534182967288,4.15,0,232.6743385772769,266.90275573050485,ZeroCost,100,ArchType.IV,339781,1,1
1784764181.15511,95,200,steve_truncation,0,-0.8065982044185275,0.0,4.748501881291333,55.98925890222284,14.974199679067839,149,430.93911196733904,2.154695559836695,4.15,0,213.1093235931412,301.78682430247596,ZeroCost,100,ArchType.V,35337,1,1
1784764206.321712,96,200,steve_truncation,0,-0.7453856719816309,0.0,2.0009405646280505,8.509892943991584,4.9250586818867035,122,245.96739444528367,1.2298369722264184,4.15,0,237.04854306030234,292.875512795198,ZeroCost,100,ArchType.II,948352,1,1
1784764223.3144183,97,200,steve_truncation,0,-0.7812611143917259,0.0,1.9152171952768742,15.415951027738275,6.679928927576983,128,220.2911742862056,1.101455871431028,4.15,0,222.32860292053297,258.5945717960184,ZeroCost,100,ArchType.I,23947,1,1
1784764248.287473,98,200,steve_truncation,0,-0.8159194479341617,0.0,3.2746710933905816,16.275719256693314,8.037802901322294,146,414.77852468778485,2.0738926234389243,4.15,0,202.1377158660905,284.19208373896186,ZeroCost,100,ArchType.IV,887095,1,1
1784764267.621043,99,200,steve_truncation,0,-0.7427106002920152,0.0,1.9189576393657004,12.845586239215152,6.4477481594340205,149,197.12533011225298,0.9856266505612649,4.15,0,229.07029153442227,328.93286634202553,ZeroCost,100,ArchType.II,166663,1,1
